_id,created,name.first_name,name.last_name,register_num,Татварын тооцоолол жилээр.Жилийн нийт орлого,Татварын тооцоолол жилээр.Нийт суутгуулсан албан татварын дүн,Татварын тооцоолол жилээр.Ногдуулсан татвар,Татварын тооцоолол жилээр.Ногдуулсан татварын хувь хэмжээ,Татварын тооцоолол жилээр.Орлого хүлээн авсан сарын тоо /ажилласан сар/,Татварын тооцоолол жилээр.Сарын дундаж,Татварын тооцоолол жилээр.Татвар ногдуулах орлого,Татварын тооцоолол жилээр.Хуулийн 23,Татварын тооцоолол жилээр.Хуулийн 7,Татварын тооцоолол жилээр.Хөнгөлөлтийн дараах татварын дүн,"Татварын тооцоолол жилээр.ЭМД, НДШ Дүн","Татварын тооцоолол жилээр.ЭМД, НДШ Хувь","Эрүүл мэнд, нийгмийн даатгалын шимтгэл.Ажил олгогчийн төлөх хувь хэмжээ","Эрүүл мэнд, нийгмийн даатгалын шимтгэл.Даатгуулагчийн төлөх хувь хэмжээ","Эрүүл мэнд, нийгмийн даатгалын шимтгэл.НДШ хувь хэмжээ","Эрүүл мэнд, нийгмийн даатгалын шимтгэл.Ногдуулсан шимтгэл/төгрөг/ - Нийт дүн","Эрүүл мэнд, нийгмийн даатгалын шимтгэл.Хөдөлмөрийн хөлс,түүнтэй адилтгах орлого /төгрөг/","Эрүүл мэнд, нийгмийн даатгалын шимтгэл.Үүнээс : Ажил олгогч","Эрүүл мэнд, нийгмийн даатгалын шимтгэл.Үүнээс : Даатгуулагч"
643f9468aa6dc8d29c7c2661,2022-11-13T16:25:36.000Z,Алдаржавхлан,Батсайхан,УС83022014,4800000,4140000,424800,10,12,800000,4248000,,,4140000,552000,11.5,13.5,11.5,25,200000,800000,108000,92000
643f9468aa6dc8d29c7c2662,2022-07-25T00:09:00.000Z,Эрдэнэсугар,Саранцацрал,ЧЕ73071106,14400000,12528000,1274400,10,12,1200000,12744000,,,12528000,1656000,11.5,13.5,11.5,25,300000,1200000,162000,138000
643f9468aa6dc8d29c7c2663,2022-10-27T21:51:05.000Z,Эрдэнэсугар,Ариунжаргал,УМ89120908,4000000,3522000,354000,10,12,4000000,3540000,,,3522000,460000,11.5,13.5,11.5,25,1000000,4000000,540000,460000
643f9468aa6dc8d29c7c2664,2022-05-12T01:50:09.000Z,Однаран,Эрдэнэсугар,ЙЭ84102205,144000000,127224000,12744000,10,12,12000000,127440000,,,127224000,16560000,11.5,13.5,11.5,25,3000000,12000000,1620000,1380000
643f9468aa6dc8d29c7c2665,2022-06-13T11:46:01.000Z,Долгор,Ариунжаргал,ВН97040702,9000000,7911000,796500,10,12,3000000,7965000,,,7911000,1035000,11.5,13.5,11.5,25,750000,3000000,405000,345000
643f9468aa6dc8d29c7c2666,2022-05-03T22:59:06.000Z,Ариунаа,Мөнхбаатар,УХ90041574,9000000,7911000,796500,10,12,3000000,7965000,,,7911000,1035000,11.5,13.5,11.5,25,750000,3000000,405000,345000
643f9468aa6dc8d29c7c2667,2022-09-07T18:22:40.000Z,Янжмаа,Ариунжаргал,ЧН84030714,7500000,6583500,663750,10,12,2500000,6637500,,,6583500,862500,11.5,13.5,11.5,25,625000,2500000,337500,287500
643f9468aa6dc8d29c7c2668,2022-06-21T08:26:43.000Z,Бадамгарав,Бадамгарав,ПБ96052405,64800000,56700000,5734800,10,12,1800000,57348000,,,56700000,7452000,11.5,13.5,11.5,25,450000,1800000,243000.00000000003,207000
643f9468aa6dc8d29c7c2669,2022-08-03T05:39:10.000Z,Эрдэнэсугар,Буянт,ЧЙ83090377,21600000,18792000,1911600,10,12,1200000,19116000,,,18792000,2484000,11.5,13.5,11.5,25,300000,1200000,162000,138000
643f9468aa6dc8d29c7c266a,2022-11-27T21:51:52.000Z,Одцэрэн,Цэвэлмаа,ФБ96092526,18000000,15822000,1593000,10,12,3000000,15930000,,,15822000,2070000,11.5,13.5,11.5,25,750000,3000000,405000,345000
643f9468aa6dc8d29c7c266b,2022-01-21T03:42:35.000Z,Янжмаа,Бадамгарав,УД92041626,28800000,24840000,2548800,10,12,800000,25488000,,,24840000,3312000,11.5,13.5,11.5,25,200000,800000,108000,92000
643f9468aa6dc8d29c7c266c,2022-08-06T09:22:25.000Z,Эрдэнэчимэг,Эрдэнэчимэг,ТА98091450,19200000,16560000,1699200,10,12,800000,16992000,,,16560000,2208000,11.5,13.5,11.5,25,200000,800000,108000,92000
643f9468aa6dc8d29c7c266d,2022-09-04T02:25:00.000Z,Азжаргал,Энх-Амгалан,ЧС57072001,54000000,47466000,4779000,10,12,3000000,47790000,,,47466000,6210000,11.5,13.5,11.5,25,750000,3000000,405000,345000
643f9468aa6dc8d29c7c266e,2022-12-07T15:37:39.000Z,Мөнхбаатар,Саранцацрал,УЮ90080210,14400000,12420000,1274400,10,12,800000,12744000,,,12420000,1656000,11.5,13.5,11.5,25,200000,800000,108000,92000
643f9468aa6dc8d29c7c266f,2022-04-14T16:06:44.000Z,Буянт,Эрдэнэчимэг,ЙК91063019,14400000,12528000,1274400,10,12,1200000,12744000,,,12528000,1656000,11.5,13.5,11.5,25,300000,1200000,162000,138000
643f9468aa6dc8d29c7c2670,2022-01-12T16:46:03.000Z,Мөнхгэрэл,Сарангэрэл,ЧТ85030108,15000000,13167000,1327500,10,12,2500000,13275000,,,13167000,1725000,11.5,13.5,11.5,25,625000,2500000,337500,287500
643f9468aa6dc8d29c7c2671,2022-11-16T09:59:18.000Z,Азжаргал,Цэрэн,УМ90041922,72000000,63396000,6372000,10,12,4000000,63720000,,,63396000,8280000,11.5,13.5,11.5,25,1000000,4000000,540000,460000
643f9468aa6dc8d29c7c2672,2022-07-20T12:25:45.000Z,Буянт,Энхбаатар,МК84060102,2100000,1840500,185850,10,12,2100000,1858500,,,1840500,241500,11.5,13.5,11.5,25,525000,2100000,283500,241500
643f9468aa6dc8d29c7c2673,2022-02-02T20:44:54.000Z,Тунгалагмөрөн,Мөнхгэрэл,СЭ87010200,270000000,238626000,23895000,10,12,15000000,238950000,,,238626000,31050000,11.5,13.5,11.5,25,3750000,15000000,2025000.0000000002,1725000
643f9468aa6dc8d29c7c2674,2022-12-21T22:50:34.000Z,Одцэрэн,Саранцацрал,УД92041626,360000000,318276000,31860000,10,12,20000000,318600000,,,318276000,41400000,11.5,13.5,11.5,25,5000000,20000000,2700000,2300000
643f9468aa6dc8d29c7c2675,2022-04-14T05:13:20.000Z,Ариунжаргал,Мөнхгэрэл,ОЗ01281118,360000000,318168000,31860000,10,12,15000000,318600000,,,318168000,41400000,11.5,13.5,11.5,25,3750000,15000000,2025000.0000000002,1725000
643f9468aa6dc8d29c7c2676,2022-08-25T02:31:07.000Z,Тунгалагмөрөн,Эрдэнэчимэг,НШ84042064,72000000,63396000,6372000,10,12,4000000,63720000,,,63396000,8280000,11.5,13.5,11.5,25,1000000,4000000,540000,460000
643f9468aa6dc8d29c7c2677,2022-01-03T09:29:05.000Z,Батсайхан,Мөнхбаатар,МЭ78021613,800000,690000,70800,10,12,800000,708000,,,690000,92000,11.5,13.5,11.5,25,200000,800000,108000,92000
643f9468aa6dc8d29c7c2678,2022-10-13T07:48:55.000Z,Янжмаа,Буянт,ЧТ75120307,24000000,21132000,2124000,10,12,4000000,21240000,,,21132000,2760000,11.5,13.5,11.5,25,1000000,4000000,540000,460000
643f9468aa6dc8d29c7c2679,2022-10-01T02:20:58.000Z,Мөнхбаатар,Однаран,УШ70102906,180000000,159084000,15930000,10,12,15000000,159300000,,,159084000,20700000,11.5,13.5,11.5,25,3750000,15000000,2025000.0000000002,1725000
643f946bd58a5e356bd6ebcc,2022-01-20T09:36:44.000Z,Энх-Амгалан,Бадамгарав,ТЕ87092064,48000000,42264000,4248000,10,12,4000000,42480000,,,42264000,5520000,11.5,13.5,11.5,25,1000000,4000000,540000,460000
643f946bd58a5e356bd6ebcd,2022-01-29T05:07:11.000Z,Цэрэн,Батсайхан,УМ89120908,360000000,318168000,31860000,10,12,15000000,318600000,,,318168000,41400000,11.5,13.5,11.5,25,3750000,15000000,2025000.0000000002,1725000
643f946bd58a5e356bd6ebce,2022-12-12T22:35:38.000Z,Цэвэлмаа,Энх-Амгалан,ЙК91063019,30000000,26442000,2655000,10,12,5000000,26550000,,,26442000,3450000,11.5,13.5,11.5,25,1250000,5000000,675000,575000
643f946bd58a5e356bd6ebcf,2022-12-27T11:36:26.000Z,Долгор,Тунгалагмөрөн,УЗ88100407,4500000,3928500,398250,10,12,1500000,3982500,,,3928500,517500,11.5,13.5,11.5,25,375000,1500000,202500,172500
643f946bd58a5e356bd6ebd0,2022-04-25T09:41:06.000Z,Алдаржавхлан,Мөнхбаатар,ЧО81091064,18000000,15606000,1593000,10,12,1000000,15930000,,,15606000,2070000,11.5,13.5,11.5,25,250000,1000000,135000,115000
643f946bd58a5e356bd6ebd1,2022-11-23T20:47:28.000Z,Тунгалагмөрөн,Буянт,ХЖ70051870,2100000,1840500,185850,10,12,2100000,1858500,,,1840500,241500,11.5,13.5,11.5,25,525000,2100000,283500,241500
643f946bd58a5e356bd6ebd2,2022-04-08T10:04:22.000Z,Мөнхгэрэл,Цэрэн,НЭ91041031,36000000,31806000,3186000,10,12,12000000,31860000,,,31806000,4140000,11.5,13.5,11.5,25,3000000,12000000,1620000,1380000
643f946bd58a5e356bd6ebd3,2022-07-22T21:18:17.000Z,Бадамгарав,Цэрэн,УШ95060978,21600000,18900000,1911600,10,12,1800000,19116000,,,18900000,2484000,11.5,13.5,11.5,25,450000,1800000,243000.00000000003,207000
643f946bd58a5e356bd6ebd4,2022-07-31T05:18:18.000Z,Энхбаяр,Энх-Амгалан,УШ97031410,24000000,21132000,2124000,10,12,4000000,21240000,,,21132000,2760000,11.5,13.5,11.5,25,1000000,4000000,540000,460000
643f946bd58a5e356bd6ebd5,2022-04-15T04:24:27.000Z,Бадамгарав,Эрдэнэчимэг,ЗЮ97061004,120000000,105768000,10620000,10,12,5000000,106200000,,,105768000,13800000,11.5,13.5,11.5,25,1250000,5000000,675000,575000
643f946bd58a5e356bd6ebd6,2022-01-18T10:17:14.000Z,Янжмаа,Эрдэнэсугар,ЧО85071915,800000,690000,70800,10,12,800000,708000,,,690000,92000,11.5,13.5,11.5,25,200000,800000,108000,92000
643f946bd58a5e356bd6ebd7,2022-05-18T07:32:41.000Z,Энхбаяр,Одцэрэн,ЧТ57100401,144000000,126792000,12744000,10,12,4000000,127440000,,,126792000,16560000,11.5,13.5,11.5,25,1000000,4000000,540000,460000
643f946bd58a5e356bd6ebd8,2022-12-16T00:35:53.000Z,Одцэрэн,Ариунаа,УХ90041574,50400000,44172000,4460400,10,12,2100000,44604000,,,44172000,5796000,11.5,13.5,11.5,25,525000,2100000,283500,241500
643f946bd58a5e356bd6ebd9,2022-08-23T05:24:34.000Z,Тунгалагмөрөн,Цэвэлмаа,ХЖ70051870,15000000,13257000,1327500,10,12,15000000,13275000,,,13257000,1725000,11.5,13.5,11.5,25,3750000,15000000,2025000.0000000002,1725000
643f946bd58a5e356bd6ebda,2022-08-09T21:49:44.000Z,Одцэрэн,Саранцацрал,ЧТ75120307,96000000,84528000,8496000,10,12,4000000,84960000,,,84528000,11040000,11.5,13.5,11.5,25,1000000,4000000,540000,460000
643f946bd58a5e356bd6ebdb,2022-11-12T19:19:07.000Z,Эрдэнэчимэг,Долгор,ТА98091450,3600000,3132000,318600,10,12,1200000,3186000,,,3132000,414000,11.5,13.5,11.5,25,300000,1200000,162000,138000
643f946bd58a5e356bd6ebdc,2022-03-15T15:32:17.000Z,Ариунжаргал,Мөнхгэрэл,ТЕ87092064,360000000,318276000,31860000,10,12,20000000,318600000,,,318276000,41400000,11.5,13.5,11.5,25,5000000,20000000,2700000,2300000
643f946bd58a5e356bd6ebdd,2022-07-19T21:40:03.000Z,Янжмаа,Мөнхгэрэл,УШ95060978,45000000,39771000,3982500,10,12,15000000,39825000,,,39771000,5175000,11.5,13.5,11.5,25,3750000,15000000,2025000.0000000002,1725000
643f946bd58a5e356bd6ebde,2022-04-30T00:10:19.000Z,Энхбаяр,Тунгалагмөрөн,ЧМ87012167,12600000,11043000,1115100,10,12,2100000,11151000,,,11043000,1449000,11.5,13.5,11.5,25,525000,2100000,283500,241500
643f946bd58a5e356bd6ebdf,2022-04-21T00:09:45.000Z,Буянт,Эрдэнэсугар,НШ84042064,3000000,2637000,265500,10,12,3000000,2655000,,,2637000,345000,11.5,13.5,11.5,25,750000,3000000,405000,345000
643f946bd58a5e356bd6ebe0,2022-11-06T09:54:31.000Z,Долгор,Ариунжаргал,ГЮ90101913,5400000,4725000,477900,10,12,1800000,4779000,,,4725000,621000,11.5,13.5,11.5,25,450000,1800000,243000.00000000003,207000
643f946bd58a5e356bd6ebe1,2022-04-05T10:51:18.000Z,Ариунаа,Эрдэнэчимэг,ТД85091402,90000000,79002000,7965000,10,12,2500000,79650000,,,79002000,10350000,11.5,13.5,11.5,25,625000,2500000,337500,287500
643f946bd58a5e356bd6ebe2,2022-05-10T10:37:45.000Z,Алдаржавхлан,Алдаржавхлан,ЧЗ78072303,12000000,10602000,1062000,10,12,12000000,10620000,,,10602000,1380000,11.5,13.5,11.5,25,3000000,12000000,1620000,1380000
643f946bd58a5e356bd6ebe3,2022-06-17T14:38:48.000Z,Мөнхбаатар,Энхбаатар,ЧЕ73071106,7200000,6264000,637200,10,12,1200000,6372000,,,6264000,828000,11.5,13.5,11.5,25,300000,1200000,162000,138000
643f946bd58a5e356bd6ebe4,2022-02-18T16:52:29.000Z,Ариунжаргал,Янжмаа,ЙК91063019,12000000,10566000,1062000,10,12,4000000,10620000,,,10566000,1380000,11.5,13.5,11.5,25,1000000,4000000,540000,460000
643f946bd58a5e356bd6ebe5,2022-01-15T04:34:47.000Z,Буянт,Цэвэлмаа,ИЗ82031636,90000000,79002000,7965000,10,12,2500000,79650000,,,79002000,10350000,11.5,13.5,11.5,25,625000,2500000,337500,287500
643f946bd58a5e356bd6ebe6,2022-11-24T10:09:57.000Z,Цэвэлмаа,Саранцацрал,ЧМ87012167,144000000,127224000,12744000,10,12,12000000,127440000,,,127224000,16560000,11.5,13.5,11.5,25,3000000,12000000,1620000,1380000
643f946bd58a5e356bd6ebe7,2022-04-18T15:18:14.000Z,Одцэрэн,Энхбаяр,УД92041626,240000000,212184000,21240000,10,12,20000000,212400000,,,212184000,27600000,11.5,13.5,11.5,25,5000000,20000000,2700000,2300000
643f946bd58a5e356bd6ebe8,2022-09-29T01:38:54.000Z,Тунгалагмөрөн,Саранцацрал,ЧЕ73071106,90000000,79326000,7965000,10,12,5000000,79650000,,,79326000,10350000,11.5,13.5,11.5,25,1250000,5000000,675000,575000
643f946bd58a5e356bd6ebe9,2022-12-13T05:45:41.000Z,Алдаржавхлан,Янжмаа,РЮ74080802,7500000,6583500,663750,10,12,2500000,6637500,,,6583500,862500,11.5,13.5,11.5,25,625000,2500000,337500,287500
643f946bd58a5e356bd6ebea,2022-11-11T12:33:50.000Z,Ариунаа,Энхбаатар,ФБ96092526,10000000,8832000,885000,10,12,10000000,8850000,,,8832000,1150000,11.5,13.5,11.5,25,2500000,10000000,1350000,1150000
643f946bd58a5e356bd6ebeb,2022-02-08T13:05:24.000Z,Сарангэрэл,Ариунаа,ОЮ93011913,24000000,20808000,2124000,10,12,1000000,21240000,,,20808000,2760000,11.5,13.5,11.5,25,250000,1000000,135000,115000
643f946bd58a5e356bd6ebec,2022-07-01T11:22:21.000Z,Энх-Амгалан,Долгор,РЦ95091515,96000000,84528000,8496000,10,12,4000000,84960000,,,84528000,11040000,11.5,13.5,11.5,25,1000000,4000000,540000,460000
643f946bd58a5e356bd6ebed,2022-07-02T10:06:55.000Z,Янжмаа,Эрдэнэчимэг,УЮ98081115,30000000,26334000,2655000,10,12,2500000,26550000,,,26334000,3450000,11.5,13.5,11.5,25,625000,2500000,337500,287500
643f946bd58a5e356bd6ebee,2022-01-12T01:53:37.000Z,Цэвэлмаа,Тунгалагмөрөн,ЧТ85030108,18000000,15606000,1593000,10,12,1000000,15930000,,,15606000,2070000,11.5,13.5,11.5,25,250000,1000000,135000,115000
643f946bd58a5e356bd6ebef,2022-01-18T14:58:37.000Z,Однаран,Саранцацрал,ТА98091450,2500000,2194500,221250,10,12,2500000,2212500,,,2194500,287500,11.5,13.5,11.5,25,625000,2500000,337500,287500
643f946bd58a5e356bd6ebf0,2022-12-19T02:57:38.000Z,Ариунаа,Янжмаа,ИЭ85012207,216000000,190836000,19116000,10,12,12000000,191160000,,,190836000,24840000,11.5,13.5,11.5,25,3000000,12000000,1620000,1380000
643f946bd58a5e356bd6ebf1,2022-06-16T16:48:45.000Z,Мөнхбаатар,Долгор,ГЮ90101913,43200000,37800000,3823200,10,12,1800000,38232000,,,37800000,4968000,11.5,13.5,11.5,25,450000,1800000,243000.00000000003,207000
643f946bd58a5e356bd6ebf2,2022-10-23T23:11:23.000Z,Тунгалагмөрөн,Энхбаатар,ЧГ74052302,360000000,318168000,31860000,10,12,15000000,318600000,,,318168000,41400000,11.5,13.5,11.5,25,3750000,15000000,2025000.0000000002,1725000
643f946bd58a5e356bd6ebf3,2022-08-09T03:48:36.000Z,Ариунаа,Ариунаа,ОК97021904,3000000,2637000,265500,10,12,3000000,2655000,,,2637000,345000,11.5,13.5,11.5,25,750000,3000000,405000,345000
643f946bd58a5e356bd6ebf4,2022-04-02T21:02:08.000Z,Эрдэнэчимэг,Ариунаа,ЗЮ84092117,5400000,4725000,477900,10,12,1800000,4779000,,,4725000,621000,11.5,13.5,11.5,25,450000,1800000,243000.00000000003,207000
643f946bd58a5e356bd6ebf5,2022-03-21T20:21:42.000Z,Азжаргал,Цэвэлмаа,ПЗ95050804,7500000,6583500,663750,10,12,2500000,6637500,,,6583500,862500,11.5,13.5,11.5,25,625000,2500000,337500,287500
643f946bd58a5e356bd6ebf6,2022-12-20T18:31:36.000Z,Азжаргал,Янжмаа,ВН97040702,15000000,13257000,1327500,10,12,15000000,13275000,,,13257000,1725000,11.5,13.5,11.5,25,3750000,15000000,2025000.0000000002,1725000
643f946bd58a5e356bd6ebf7,2022-06-18T21:22:13.000Z,Энх-Амгалан,Долгор,ХА72030734,5000000,4407000,442500,10,12,5000000,4425000,,,4407000,575000,11.5,13.5,11.5,25,1250000,5000000,675000,575000
643f946bd58a5e356bd6ebf8,2022-02-09T15:42:06.000Z,Эрдэнэчимэг,Алдаржавхлан,ЦЕ84080366,360000000,317952000,31860000,10,12,10000000,318600000,,,317952000,41400000,11.5,13.5,11.5,25,2500000,10000000,1350000,1150000
643f946bd58a5e356bd6ebf9,2022-01-13T12:17:51.000Z,Янжмаа,Мөнхбаатар,УЮ90080210,45000000,39771000,3982500,10,12,15000000,39825000,,,39771000,5175000,11.5,13.5,11.5,25,3750000,15000000,2025000.0000000002,1725000
643f946bd58a5e356bd6ebfa,2022-01-21T07:25:19.000Z,Эрдэнэчимэг,Эрдэнэсугар,УМ89120908,45000000,39771000,3982500,10,12,15000000,39825000,,,39771000,5175000,11.5,13.5,11.5,25,3750000,15000000,2025000.0000000002,1725000
643f946bd58a5e356bd6ebfb,2022-01-03T08:19:00.000Z,Тунгалагмөрөн,Батсайхан,ЧС57072001,12000000,10566000,1062000,10,12,4000000,10620000,,,10566000,1380000,11.5,13.5,11.5,25,1000000,4000000,540000,460000
643f946bd58a5e356bd6ebfc,2022-04-04T20:22:52.000Z,Сарангэрэл,Цэрэн,УМ90041922,14400000,12420000,1274400,10,12,800000,12744000,,,12420000,1656000,11.5,13.5,11.5,25,200000,800000,108000,92000
643f946bd58a5e356bd6ebfd,2022-08-21T03:31:56.000Z,Долгор,Энхбаатар,УД92041626,4500000,3928500,398250,10,12,1500000,3982500,,,3928500,517500,11.5,13.5,11.5,25,375000,1500000,202500,172500
643f946bd58a5e356bd6ebfe,2022-11-05T16:40:44.000Z,Эрдэнэчимэг,Цэрэн,УШ94021959,7200000,6264000,637200,10,12,1200000,6372000,,,6264000,828000,11.5,13.5,11.5,25,300000,1200000,162000,138000
643f946bd58a5e356bd6ebff,2022-04-22T12:00:21.000Z,Ариунаа,Энхбаяр,ПЗ95050804,3000000,2637000,265500,10,12,3000000,2655000,,,2637000,345000,11.5,13.5,11.5,25,750000,3000000,405000,345000
643f946bd58a5e356bd6ec00,2022-03-18T11:46:33.000Z,Буянт,Однаран,ЕЙ77042113,3600000,3132000,318600,10,12,1200000,3186000,,,3132000,414000,11.5,13.5,11.5,25,300000,1200000,162000,138000
643f946bd58a5e356bd6ec01,2022-10-08T19:56:50.000Z,Долгор,Энхбаяр,ЙК91063019,288000000,254448000,25488000,10,12,12000000,254880000,,,254448000,33120000,11.5,13.5,11.5,25,3000000,12000000,1620000,1380000
643f946bd58a5e356bd6ec02,2022-11-16T04:00:10.000Z,Алдаржавхлан,Буянт,ЧЗ78072303,24000000,21132000,2124000,10,12,4000000,21240000,,,21132000,2760000,11.5,13.5,11.5,25,1000000,4000000,540000,460000
643f946bd58a5e356bd6ec03,2022-05-07T08:39:08.000Z,Мөнхгэрэл,Долгор,ЙМ80013011,45000000,39771000,3982500,10,12,15000000,39825000,,,39771000,5175000,11.5,13.5,11.5,25,3750000,15000000,2025000.0000000002,1725000
643f946bd58a5e356bd6ec04,2022-06-10T11:06:41.000Z,Сарангэрэл,Однаран,УХ90041574,21600000,18792000,1911600,10,12,1200000,19116000,,,18792000,2484000,11.5,13.5,11.5,25,300000,1200000,162000,138000
643f946bd58a5e356bd6ec05,2022-07-12T18:00:40.000Z,Ариунжаргал,Энхбаяр,ЧЕ73071106,36000000,31428000,3186000,10,12,1500000,31860000,,,31428000,4140000,11.5,13.5,11.5,25,375000,1500000,202500,172500
643f946bd58a5e356bd6ec06,2022-02-20T12:56:12.000Z,Одцэрэн,Ариунаа,МЛ67042618,3000000,2637000,265500,10,12,3000000,2655000,,,2637000,345000,11.5,13.5,11.5,25,750000,3000000,405000,345000
643f946bd58a5e356bd6ec07,2022-12-17T09:02:20.000Z,Сарангэрэл,Однаран,ЧА86010690,4500000,3928500,398250,10,12,1500000,3982500,,,3928500,517500,11.5,13.5,11.5,25,375000,1500000,202500,172500
643f946bd58a5e356bd6ec08,2022-06-22T14:09:48.000Z,Мөнхбаатар,Энхбаатар,УШ91050511,9600000,8280000,849600,10,12,800000,8496000,,,8280000,1104000,11.5,13.5,11.5,25,200000,800000,108000,92000
643f946bd58a5e356bd6ec09,2022-06-06T03:32:07.000Z,Одцэрэн,Саранцацрал,РЮ74080802,3600000,3132000,318600,10,12,1200000,3186000,,,3132000,414000,11.5,13.5,11.5,25,300000,1200000,162000,138000
643f946bd58a5e356bd6ec0a,2022-06-04T15:59:23.000Z,Саранцацрал,Алдаржавхлан,ЧГ74052302,36000000,31428000,3186000,10,12,1500000,31860000,,,31428000,4140000,11.5,13.5,11.5,25,375000,1500000,202500,172500
643f946bd58a5e356bd6ec0b,2022-12-05T05:03:29.000Z,Однаран,Буянт,СФ82052518,43200000,37584000,3823200,10,12,1200000,38232000,,,37584000,4968000,11.5,13.5,11.5,25,300000,1200000,162000,138000
643f946bd58a5e356bd6ec0c,2022-05-04T12:49:54.000Z,Ариунжаргал,Буянт,СЭ87010200,3000000,2637000,265500,10,12,3000000,2655000,,,2637000,345000,11.5,13.5,11.5,25,750000,3000000,405000,345000
643f946bd58a5e356bd6ec0d,2022-05-05T10:27:41.000Z,Мөнхбаатар,Долгор,ЧЗ87032839,12000000,10404000,1062000,10,12,1000000,10620000,,,10404000,1380000,11.5,13.5,11.5,25,250000,1000000,135000,115000
643f946bd58a5e356bd6ec0e,2022-01-24T06:24:26.000Z,Одцэрэн,Бадамгарав,УШ99072516,3000000,2637000,265500,10,12,3000000,2655000,,,2637000,345000,11.5,13.5,11.5,25,750000,3000000,405000,345000
643f946bd58a5e356bd6ec0f,2022-12-01T16:22:28.000Z,Долгор,Энхбаяр,УП96052704,1500000,1309500,132750,10,12,1500000,1327500,,,1309500,172500,11.5,13.5,11.5,25,375000,1500000,202500,172500
643f946bd58a5e356bd6ec10,2022-06-01T02:02:46.000Z,Мөнхбаатар,Долгор,ЦД86111261,3600000,3132000,318600,10,12,1200000,3186000,,,3132000,414000,11.5,13.5,11.5,25,300000,1200000,162000,138000
643f946bd58a5e356bd6ec11,2022-09-26T18:44:33.000Z,Буянт,Мөнхгэрэл,НЭ91041031,43200000,37584000,3823200,10,12,1200000,38232000,,,37584000,4968000,11.5,13.5,11.5,25,300000,1200000,162000,138000
643f946bd58a5e356bd6ec12,2022-04-22T03:24:36.000Z,Энхбаяр,Янжмаа,ЧЙ83090377,6000000,5202000,531000,10,12,1000000,5310000,,,5202000,690000,11.5,13.5,11.5,25,250000,1000000,135000,115000
643f946bd58a5e356bd6ec13,2022-07-15T21:24:58.000Z,Саранцацрал,Одцэрэн,УШ97031410,18000000,15606000,1593000,10,12,1000000,15930000,,,15606000,2070000,11.5,13.5,11.5,25,250000,1000000,135000,115000
643f946bd58a5e356bd6ec14,2022-04-20T11:24:08.000Z,Ариунжаргал,Бадамгарав,ВН97040702,28800000,25056000,2548800,10,12,1200000,25488000,,,25056000,3312000,11.5,13.5,11.5,25,300000,1200000,162000,138000
